game_pk,hp_umpire_id,hp_umpire_name,game_total_k
776658,489985,Chad Whitson,17
776659,429805,Todd Tichenor,10
776660,427013,Lance Barksdale,13
776661,483569,Vic Carapazza,20
776662,427366,Brian O'Nora,22
776663,483564,Dan Bellino,17
776664,431232,Chad Fairchild,29
776665,427248,Dan Iassogna,19
776666,665281,Brian Walsh,15
776667,596805,John Libka,19
776668,483630,John Tumpane,21
776669,573597,Gabe Morales,16
776670,503502,Ryan Blakney,20
776671,503077,Adam Hamari,11
776672,482663,David Rackley,11
776673,605671,Charlie Ramos,15
776674,644760,Adam Beck,19
776675,511890,Quinn Wolcott,11
776676,605670,Dan Merzel,14
776677,427344,Bill Miller,16
776678,598411,Nestor Ceja,16
776679,521051,Nick Mahrley,17
776680,623938,Erich Bacchus,21
776681,482620,Chris Conroy,18
776682,427197,Chris Guccione,13
776683,428442,James Hoye,17
776684,484499,Manny Gonzalez,20
776685,547380,Carlos Torres,21
776686,608093,Junior Valentine,19
776687,427139,Doug Eddings,10
776688,545402,John Bacon,17
776689,427113,Laz Diaz,18
776690,482641,Adrian Johnson,15
776691,490319,Jordan Baker,18
776692,483561,Lance Barrett,19
776693,596809,Ryan Additon,18
776694,483919,Mark Ripperger,19
776695,427292,Ron Kulpa,18
776696,621660,Emil Jimenez,17
776697,605672,Jeremie Rehak,24
776698,544728,Nic Lentz,11
776699,504381,Will Little,21
776700,503502,Ryan Blakney,19
776701,594151,Ramon De Jesus,13
776702,665297,Tom Hanahan,16
776703,482608,Scott Barry,20
776704,427093,Phil Cuzzi,14
776705,577468,Roberto Ortiz,16
776706,691042,Willie Traynor,22
776707,608158,Nate Tomlinson,17
776708,658082,Jacob Metz,16
776709,482631,Mike Estabrook,15
776710,596740,Jansen Visconti,12
776711,427248,Dan Iassogna,23
776712,503077,Adam Hamari,17
776713,483569,Vic Carapazza,25
776714,427554,Jim Wolf,16
776715,607884,Paul Clemons,18
776716,503586,Tripp Gibson,24
776717,639723,Brennan Miller,10
776718,427013,Lance Barksdale,17
776719,427413,Tony Randazzo,17
776720,427315,Alfonso Márquez,14
776721,427366,Brian O'Nora,20
776722,521251,Ben May,30
776723,483912,Mike Muchlinski,13
776724,484198,Alan Porter,8
776725,573597,Gabe Morales,11
776726,575629,Shane Livensparger,22
776727,483630,John Tumpane,16
776728,429805,Todd Tichenor,13
776729,644760,Adam Beck,20
776730,511890,Quinn Wolcott,17
776731,521051,Nick Mahrley,22
776732,608093,Junior Valentine,12
776733,431232,Chad Fairchild,14
776734,486200,David Arrieta,19
776735,623946,Malachi Moore,18
776736,427533,Mark Wegner,21
776737,665576,Brock Ballou,14
776738,605671,Charlie Ramos,17
776739,427139,Doug Eddings,17
776740,623938,Erich Bacchus,20
776741,623945,Alex MacKay,15
776742,482641,Adrian Johnson,13
776743,621660,Emil Jimenez,17
776744,545402,John Bacon,14
776745,623949,Clint Vondrak,14
776746,658292,Derek Thomas,11
776747,503490,Chris Segal,15
776748,483919,Mark Ripperger,16
776749,594151,Ramon De Jesus,11
776750,658536,Austin Jones,8
776751,482620,Chris Conroy,24
776752,427044,CB Bucknor,21
776753,503502,Ryan Blakney,12
776754,483564,Dan Bellino,18
776755,427344,Bill Miller,17
776756,544728,Nic Lentz,19
776757,427554,Jim Wolf,16
776758,598411,Nestor Ceja,12
776759,596809,Ryan Additon,12
776760,658082,Jacob Metz,19
776761,596740,Jansen Visconti,17
776762,665281,Brian Walsh,18
776763,482608,Scott Barry,18
776764,608158,Nate Tomlinson,17
776765,547380,Carlos Torres,20
776766,676581,James Jean,20
776767,607884,Paul Clemons,15
776768,484198,Alan Porter,11
776769,503586,Tripp Gibson,15
776770,504381,Will Little,10
776771,577468,Roberto Ortiz,16
776772,483569,Vic Carapazza,13
776773,427113,Laz Diaz,21
776774,573597,Gabe Morales,13
776775,665297,Tom Hanahan,15
776776,483912,Mike Muchlinski,15
776777,691042,Willie Traynor,14
776778,427093,Phil Cuzzi,12
776779,427248,Dan Iassogna,18
776780,511890,Quinn Wolcott,15
776781,482631,Mike Estabrook,20
776782,608093,Junior Valentine,15
776783,503077,Adam Hamari,12
776784,427013,Lance Barksdale,15
776785,575629,Shane Livensparger,16
776786,521251,Ben May,14
776787,639723,Brennan Miller,12
776788,503493,Sean Barber,24
776789,644760,Adam Beck,23
776790,427139,Doug Eddings,23
776791,482641,Adrian Johnson,21
776792,427315,Alfonso Márquez,11
776793,545402,John Bacon,23
776794,483630,John Tumpane,15
776795,664263,Edwin Jimenez,19
776796,427413,Tony Randazzo,20
776797,658292,Derek Thomas,17
776798,623946,Malachi Moore,11
776799,605674,Ryan Wills,13
776800,605673,Alex Tosi,14
776801,623945,Alex MacKay,18
776802,503502,Ryan Blakney,15
776803,668921,Jen Pawol,11
776804,605671,Charlie Ramos,23
776805,594151,Ramon De Jesus,19
776806,429805,Todd Tichenor,11
776807,427044,CB Bucknor,19
776808,482666,D.J. Reyburn,22
776809,482620,Chris Conroy,12
776810,484183,Cory Blaser,17
776811,483561,Lance Barrett,17
776812,503490,Chris Segal,15
776813,598411,Nestor Ceja,27
776814,658536,Austin Jones,17
776815,490319,Jordan Baker,13
776816,623949,Clint Vondrak,13
776817,596809,Ryan Additon,18
776818,427344,Bill Miller,16
776819,554242,Edwin Moscoso,15
776820,482608,Scott Barry,10
776821,665576,Brock Ballou,19
776822,503586,Tripp Gibson,11
776823,596805,John Libka,14
776824,607884,Paul Clemons,13
776825,665281,Brian Walsh,14
776826,577468,Roberto Ortiz,11
776827,483564,Dan Bellino,11
776828,504381,Will Little,17
776829,427554,Jim Wolf,21
776830,427243,Marvin Hudson,28
776831,547380,Carlos Torres,15
776832,665297,Tom Hanahan,19
776833,596740,Jansen Visconti,20
776834,489985,Chad Whitson,18
776835,605670,Dan Merzel,16
776836,521889,Stu Scheurwater,17
776837,427093,Phil Cuzzi,21
776838,428442,James Hoye,16
776839,511890,Quinn Wolcott,20
776840,484198,Alan Porter,16
776841,545402,John Bacon,23
776842,427197,Chris Guccione,11
776843,484499,Manny Gonzalez,27
776844,427013,Lance Barksdale,15
776845,639723,Brennan Miller,14
776846,503077,Adam Hamari,15
776847,427248,Dan Iassogna,16
776848,605673,Alex Tosi,23
776849,691042,Willie Traynor,16
776850,427413,Tony Randazzo,20
776851,623945,Alex MacKay,15
776852,503493,Sean Barber,21
776853,427164,Andy Fletcher,19
776854,658292,Derek Thomas,11
776855,483630,John Tumpane,14
776856,482663,David Rackley,17
776857,503502,Ryan Blakney,18
776858,482641,Adrian Johnson,14
776859,521251,Ben May,11
776860,644760,Adam Beck,18
776861,431232,Chad Fairchild,12
776862,605671,Charlie Ramos,12
776863,429805,Todd Tichenor,18
776864,554242,Edwin Moscoso,10
776865,623949,Clint Vondrak,17
776866,605674,Ryan Wills,21
776867,484183,Cory Blaser,18
776868,503490,Chris Segal,19
776869,623946,Malachi Moore,18
776870,594151,Ramon De Jesus,18
776871,482620,Chris Conroy,20
776872,490319,Jordan Baker,12
776873,482666,D.J. Reyburn,12
776874,427344,Bill Miller,17
776875,483561,Lance Barrett,17
776876,598411,Nestor Ceja,19
776877,427554,Jim Wolf,22
776878,427044,CB Bucknor,19
776879,596809,Ryan Additon,19
776880,489985,Chad Whitson,14
776881,427243,Marvin Hudson,16
776882,658536,Austin Jones,8
776883,596805,John Libka,16
776884,665576,Brock Ballou,23
776885,605672,Jeremie Rehak,13
776886,427315,Alfonso Márquez,14
776887,596740,Jansen Visconti,17
776888,483912,Mike Muchlinski,18
776889,483564,Dan Bellino,12
776890,521051,Nick Mahrley,14
776891,484198,Alan Porter,22
776892,482608,Scott Barry,21
776893,427129,Bruce Dreckman,14
776894,482663,David Rackley,19
776895,427366,Brian O'Nora,10
776896,484499,Manny Gonzalez,15
776897,676581,James Jean,21
776898,639723,Brennan Miller,16
776899,545402,John Bacon,12
776900,427533,Mark Wegner,9
776901,427093,Phil Cuzzi,24
776902,621660,Emil Jimenez,20
776903,427197,Chris Guccione,13
776904,547380,Carlos Torres,18
776905,427248,Dan Iassogna,21
776906,605673,Alex Tosi,10
776907,504381,Will Little,18
776908,428442,James Hoye,20
776909,623938,Erich Bacchus,18
776910,623945,Alex MacKay,16
776911,427164,Andy Fletcher,14
776912,483919,Mark Ripperger,25
776913,665281,Brian Walsh,16
776914,573597,Gabe Morales,9
776915,427139,Doug Eddings,16
776916,483630,John Tumpane,18
776917,554242,Edwin Moscoso,13
776918,427413,Tony Randazzo,23
776919,605671,Charlie Ramos,16
776920,608158,Nate Tomlinson,13
776921,427013,Lance Barksdale,22
776922,427113,Laz Diaz,13
776923,503493,Sean Barber,16
776924,644760,Adam Beck,20
776925,503490,Chris Segal,21
776926,544728,Nic Lentz,18
776927,489985,Chad Whitson,18
776928,605674,Ryan Wills,13
776929,596805,John Libka,19
776930,482620,Chris Conroy,16
776931,658292,Derek Thomas,18
776932,658082,Jacob Metz,18
776933,427292,Ron Kulpa,24
776934,482631,Mike Estabrook,16
776935,483561,Lance Barrett,15
776936,427044,CB Bucknor,19
776937,596809,Ryan Additon,16
776938,482663,David Rackley,18
776939,623949,Clint Vondrak,10
776940,427554,Jim Wolf,16
776941,658536,Austin Jones,20
776942,427129,Bruce Dreckman,16
776943,665576,Brock Ballou,15
776944,605672,Jeremie Rehak,19
776945,427243,Marvin Hudson,17
776946,427366,Brian O'Nora,15
776947,483912,Mike Muchlinski,13
776948,483569,Vic Carapazza,19
776949,427197,Chris Guccione,21
776950,504381,Will Little,21
776951,575629,Shane Livensparger,12
776952,483564,Dan Bellino,10
776953,484198,Alan Porter,14
776954,427315,Alfonso Márquez,16
776955,482608,Scott Barry,11
776956,482666,D.J. Reyburn,13
776957,639723,Brennan Miller,15
776958,608093,Junior Valentine,21
776959,621660,Emil Jimenez,24
776960,623938,Erich Bacchus,13
776961,547380,Carlos Torres,16
776962,521051,Nick Mahrley,16
776963,596740,Jansen Visconti,20
776964,484499,Manny Gonzalez,16
776965,428442,James Hoye,17
776966,665281,Brian Walsh,14
776967,427164,Andy Fletcher,25
776968,427533,Mark Wegner,15
776969,427013,Lance Barksdale,26
776970,554242,Edwin Moscoso,19
776971,427248,Dan Iassogna,9
776972,427093,Phil Cuzzi,17
776973,623945,Alex MacKay,15
776974,503502,Ryan Blakney,17
776975,544728,Nic Lentz,17
776976,644760,Adam Beck,14
776977,605671,Charlie Ramos,16
776978,545402,John Bacon,17
776979,605673,Alex Tosi,10
776980,665297,Tom Hanahan,11
776981,427113,Laz Diaz,20
776982,503077,Adam Hamari,18
776983,605670,Dan Merzel,13
776984,608158,Nate Tomlinson,18
776985,503586,Tripp Gibson,15
776986,577468,Roberto Ortiz,17
776987,658536,Austin Jones,22
776988,503493,Sean Barber,21
776989,483569,Vic Carapazza,21
776990,511890,Quinn Wolcott,16
776991,427044,CB Bucknor,20
776992,483561,Lance Barrett,11
776993,482631,Mike Estabrook,19
776994,521051,Nick Mahrley,14
776995,427139,Doug Eddings,16
776996,427413,Tony Randazzo,15
776997,484183,Cory Blaser,16
776998,521889,Stu Scheurwater,20
776999,521251,Ben May,11
777000,691042,Willie Traynor,19
777001,596805,John Libka,20
777002,427129,Bruce Dreckman,13
777003,607884,Paul Clemons,22
777004,427243,Marvin Hudson,19
777005,623949,Clint Vondrak,8
777006,483912,Mike Muchlinski,20
777007,482608,Scott Barry,20
777008,483564,Dan Bellino,21
777009,427366,Brian O'Nora,19
777010,623946,Malachi Moore,16
777011,427292,Ron Kulpa,17
777012,676581,James Jean,18
777013,429805,Todd Tichenor,17
777014,575629,Shane Livensparger,17
777015,482666,D.J. Reyburn,16
777016,482641,Adrian Johnson,17
777017,483919,Mark Ripperger,12
777018,621660,Emil Jimenez,18
777019,427093,Phil Cuzzi,16
777020,431232,Chad Fairchild,17
777021,594151,Ramon De Jesus,12
777022,605671,Charlie Ramos,23
777023,427315,Alfonso Márquez,18
777024,608093,Junior Valentine,21
777025,427248,Dan Iassogna,14
777026,490319,Jordan Baker,15
777027,484499,Manny Gonzalez,12
777028,598411,Nestor Ceja,13
777029,644760,Adam Beck,22
777030,427533,Mark Wegner,19
777031,665297,Tom Hanahan,13
777032,665281,Brian Walsh,14
777033,427344,Bill Miller,21
777034,623938,Erich Bacchus,17
777035,503502,Ryan Blakney,23
777036,545402,John Bacon,12
777037,658536,Austin Jones,11
777038,544728,Nic Lentz,23
777039,427139,Doug Eddings,21
777040,483569,Vic Carapazza,12
777041,605674,Ryan Wills,19
777042,605670,Dan Merzel,16
777043,577468,Roberto Ortiz,16
777044,427044,CB Bucknor,21
777045,664263,Edwin Jimenez,20
777046,605673,Alex Tosi,12
777047,483561,Lance Barrett,14
777048,608158,Nate Tomlinson,19
777049,503077,Adam Hamari,14
777050,503586,Tripp Gibson,14
777051,483912,Mike Muchlinski,15
777052,607884,Paul Clemons,17
777053,691042,Willie Traynor,16
777054,427113,Laz Diaz,18
777055,521051,Nick Mahrley,15
777056,427413,Tony Randazzo,15
777057,521251,Ben May,18
777058,503493,Sean Barber,20
777059,427129,Bruce Dreckman,21
777060,482608,Scott Barry,23
777061,482631,Mike Estabrook,15
777062,482641,Adrian Johnson,13
777063,511890,Quinn Wolcott,24
777064,521889,Stu Scheurwater,11
777065,623949,Clint Vondrak,13
777066,484183,Cory Blaser,16
777067,429805,Todd Tichenor,21
777068,483564,Dan Bellino,14
777069,596805,John Libka,15
777070,431232,Chad Fairchild,11
777071,573597,Gabe Morales,18
777072,658325,Tyler Jones,19
777073,427315,Alfonso Márquez,23
777074,596740,Jansen Visconti,19
777075,596809,Ryan Additon,17
777076,428442,James Hoye,19
777077,427366,Brian O'Nora,12
777078,676580,Steven Jaschinski,12
777079,489985,Chad Whitson,16
777080,608093,Junior Valentine,16
777081,621660,Emil Jimenez,14
777082,554242,Edwin Moscoso,10
777083,575629,Shane Livensparger,11
777084,503490,Chris Segal,19
777085,427344,Bill Miller,17
777086,598411,Nestor Ceja,23
777087,427292,Ron Kulpa,14
777088,665297,Tom Hanahan,15
777089,482620,Chris Conroy,23
777090,483630,John Tumpane,18
777091,623938,Erich Bacchus,10
777092,484499,Manny Gonzalez,18
777093,676581,James Jean,8
777094,482663,David Rackley,12
777095,482666,D.J. Reyburn,13
777096,605674,Ryan Wills,15
777097,427533,Mark Wegner,15
777098,483561,Lance Barrett,18
777099,503077,Adam Hamari,17
777100,427139,Doug Eddings,13
777101,504381,Will Little,15
777102,503502,Ryan Blakney,16
777103,577468,Roberto Ortiz,18
777104,427554,Jim Wolf,14
777105,484198,Alan Porter,16
777106,605672,Jeremie Rehak,19
777107,623946,Malachi Moore,10
777108,427197,Chris Guccione,14
777109,490319,Jordan Baker,16
777110,503493,Sean Barber,15
777111,605673,Alex Tosi,19
777112,427113,Laz Diaz,19
777113,573597,Gabe Morales,14
777114,608158,Nate Tomlinson,19
777115,554242,Edwin Moscoso,16
777116,503586,Tripp Gibson,16
777117,427129,Bruce Dreckman,17
777118,639723,Brennan Miller,22
777119,545402,John Bacon,23
777120,605670,Dan Merzel,19
777121,596805,John Libka,23
777122,511890,Quinn Wolcott,16
777123,547380,Carlos Torres,19
777124,623945,Alex MacKay,18
777125,623949,Clint Vondrak,19
777126,575629,Shane Livensparger,13
777127,482631,Mike Estabrook,19
777128,596740,Jansen Visconti,13
777129,483919,Mark Ripperger,18
777130,644760,Adam Beck,14
777131,489985,Chad Whitson,14
777132,665281,Brian Walsh,19
777133,483630,John Tumpane,18
777134,483912,Mike Muchlinski,13
777135,427315,Alfonso Márquez,16
777136,503490,Chris Segal,17
777137,427093,Phil Cuzzi,30
777138,490319,Jordan Baker,20
777139,521051,Nick Mahrley,16
777140,486200,David Arrieta,13
777141,483569,Vic Carapazza,11
777142,594151,Ramon De Jesus,12
777143,427366,Brian O'Nora,13
777144,482608,Scott Barry,16
777145,623938,Erich Bacchus,20
777146,483564,Dan Bellino,19
777147,482620,Chris Conroy,12
777148,658536,Austin Jones,19
777149,665297,Tom Hanahan,10
777150,485856,Jonathan Parra,10
777151,427554,Jim Wolf,18
777152,608093,Junior Valentine,26
777153,607884,Paul Clemons,16
777154,427243,Marvin Hudson,22
777155,427044,CB Bucknor,12
777156,427197,Chris Guccione,28
777157,658082,Jacob Metz,17
777158,503502,Ryan Blakney,11
777159,608158,Nate Tomlinson,21
777160,482663,David Rackley,29
777161,428442,James Hoye,17
777162,503586,Tripp Gibson,17
777163,664263,Edwin Jimenez,17
777164,521889,Stu Scheurwater,15
777165,596740,Jansen Visconti,14
777166,484198,Alan Porter,15
777167,482641,Adrian Johnson,15
777168,605672,Jeremie Rehak,16
777169,544728,Nic Lentz,14
777170,427248,Dan Iassogna,12
777171,427129,Bruce Dreckman,7
777172,644760,Adam Beck,17
777173,623945,Alex MacKay,14
777174,621660,Emil Jimenez,18
777175,482666,D.J. Reyburn,21
777176,554242,Edwin Moscoso,14
777177,427113,Laz Diaz,16
777178,511890,Quinn Wolcott,13
777179,483561,Lance Barrett,12
777180,575629,Shane Livensparger,15
777181,623946,Malachi Moore,12
777182,605670,Dan Merzel,11
777183,639723,Brennan Miller,12
777184,483919,Mark Ripperger,18
777185,665281,Brian Walsh,17
777186,623949,Clint Vondrak,14
777187,483569,Vic Carapazza,15
777188,482608,Scott Barry,3
777189,489985,Chad Whitson,13
777190,503490,Chris Segal,12
777191,594151,Ramon De Jesus,12
777192,573597,Gabe Morales,21
777193,596805,John Libka,21
777194,482631,Mike Estabrook,13
777195,490319,Jordan Baker,21
777196,547380,Carlos Torres,18
777197,483630,John Tumpane,15
777198,486200,David Arrieta,21
777199,427093,Phil Cuzzi,14
777200,665576,Brock Ballou,16
777201,503493,Sean Barber,16
777202,483912,Mike Muchlinski,9
777203,608093,Junior Valentine,19
777204,427366,Brian O'Nora,13
777205,664263,Edwin Jimenez,26
777206,607884,Paul Clemons,16
777207,427554,Jim Wolf,16
777208,482620,Chris Conroy,14
777209,427315,Alfonso Márquez,21
777210,623946,Malachi Moore,21
777211,521889,Stu Scheurwater,16
777212,427044,CB Bucknor,10
777213,521251,Ben May,18
777214,605671,Charlie Ramos,19
777215,428442,James Hoye,10
777216,545402,John Bacon,15
777217,427013,Lance Barksdale,26
777218,521051,Nick Mahrley,17
777219,429805,Todd Tichenor,17
777220,658082,Jacob Metz,20
777221,482641,Adrian Johnson,21
777222,623938,Erich Bacchus,19
777223,484198,Alan Porter,11
777224,427292,Ron Kulpa,17
777225,427197,Chris Guccione,20
777226,605672,Jeremie Rehak,23
777227,503586,Tripp Gibson,14
777228,431232,Chad Fairchild,10
777229,483630,John Tumpane,17
777230,544728,Nic Lentz,14
777231,605670,Dan Merzel,17
777232,482666,D.J. Reyburn,8
777233,504381,Will Little,18
777234,608158,Nate Tomlinson,14
777235,511890,Quinn Wolcott,14
777236,554242,Edwin Moscoso,18
777237,427139,Doug Eddings,26
777238,605673,Alex Tosi,17
777239,623945,Alex MacKay,15
777240,639723,Brennan Miller,15
777241,427113,Laz Diaz,15
777242,490319,Jordan Baker,18
777243,621660,Emil Jimenez,16
777244,427164,Andy Fletcher,23
777245,427344,Bill Miller,17
777246,676581,James Jean,12
777247,483919,Mark Ripperger,18
777248,427533,Mark Wegner,18
777249,691042,Willie Traynor,16
777250,482631,Mike Estabrook,16
777251,486200,David Arrieta,16
777252,658536,Austin Jones,16
777253,503490,Chris Segal,19
777254,484183,Cory Blaser,19
777255,605674,Ryan Wills,18
777256,594151,Ramon De Jesus,18
777257,482620,Chris Conroy,17
777258,596809,Ryan Additon,13
777259,483569,Vic Carapazza,20
777260,573597,Gabe Morales,18
777261,427292,Ron Kulpa,23
777262,623946,Malachi Moore,21
777263,503493,Sean Barber,18
777264,665576,Brock Ballou,7
777265,427013,Lance Barksdale,18
777266,658082,Jacob Metz,11
777267,427554,Jim Wolf,14
777268,489985,Chad Whitson,15
777269,521051,Nick Mahrley,14
777270,607884,Paul Clemons,18
777271,503077,Adam Hamari,24
777272,521889,Stu Scheurwater,17
777273,521251,Ben May,16
777274,623938,Erich Bacchus,15
777275,428442,James Hoye,14
777276,605672,Jeremie Rehak,16
777277,427366,Brian O'Nora,12
777278,482641,Adrian Johnson,23
777279,605673,Alex Tosi,22
777280,484198,Alan Porter,22
777281,503586,Tripp Gibson,10
777282,482663,David Rackley,16
777283,427139,Doug Eddings,11
777284,504381,Will Little,19
777285,608158,Nate Tomlinson,19
777286,429805,Todd Tichenor,23
777287,544728,Nic Lentz,11
777288,605671,Charlie Ramos,12
777289,639723,Brennan Miller,10
777290,577468,Roberto Ortiz,15
777291,511890,Quinn Wolcott,18
777292,427197,Chris Guccione,26
777293,482666,D.J. Reyburn,13
777294,545402,John Bacon,15
777295,658536,Austin Jones,18
777296,483630,John Tumpane,17
777297,427164,Andy Fletcher,12
777298,658292,Derek Thomas,21
